{7}	{1, 3}	2.80	11.67
{1, 3}	{7}	2.80	25.93
{1, 7}	{3}	2.80	40.00
{3, 7}	{1}	2.80	37.84
{18}	{6, 7}	1.60	5.80
{6}	{18, 7}	1.60	7.08
{7}	{18, 6}	1.60	6.67
{18, 6}	{7}	1.60	22.22
{18, 7}	{6}	1.60	22.86
{6, 7}	{18}	1.60	28.57
{16}	{2, 5}	3.80	8.96
{2}	{16, 5}	3.80	14.39
{5}	{16, 2}	3.80	15.08
{16, 2}	{5}	3.80	27.94
{16, 5}	{2}	3.80	31.15
{2, 5}	{16}	3.80	55.88
{0}	{3, 14}	1.20	4.48
{3}	{0, 14}	1.20	4.00
{14}	{0, 3}	1.20	4.69
{0, 3}	{14}	1.20	21.43
{0, 14}	{3}	1.20	15.79
{3, 14}	{0}	1.20	17.65
{0}	{17, 5}	1.40	5.22
{17}	{0, 5}	1.40	5.88
{5}	{0, 17}	1.40	5.56
{0, 17}	{5}	1.40	18.92
{0, 5}	{17}	1.40	18.92
{17, 5}	{0}	1.40	21.88
{1}	{17, 10}	2.20	7.38
{10}	{1, 17}	2.20	7.59
{17}	{1, 10}	2.20	9.24
{1, 10}	{17}	2.20	21.57
{1, 17}	{10}	2.20	32.35
{17, 10}	{1}	2.20	30.56
{3}	{4, 5}	2.20	7.33
{4}	{3, 5}	2.20	8.94
{5}	{3, 4}	2.20	8.73
{3, 4}	{5}	2.20	26.19
{3, 5}	{4}	2.20	28.21
{4, 5}	{3}	2.20	25.00
{18}	{12, 4}	2.40	8.70
{12}	{18, 4}	2.40	9.84
{4}	{18, 12}	2.40	9.76
{18, 12}	{4}	2.40	35.29
{18, 4}	{12}	2.40	30.77
{12, 4}	{18}	2.40	31.58
{9}	{2, 15}	2.00	7.19
{2}	{9, 15}	2.00	7.58
{15}	{9, 2}	2.00	7.14
{9, 2}	{15}	2.00	27.78
{9, 15}	{2}	2.00	23.81
{2, 15}	{9}	2.00	23.26
{9}	{19, 12}	2.60	9.35
{19}	{9, 12}	2.60	10.83
{12}	{9, 19}	2.60	10.66
{9, 19}	{12}	2.60	40.62
{9, 12}	{19}	2.60	34.21
{19, 12}	{9}	2.60	36.11
{8}	{9, 7}	3.60	7.96
{9}	{8, 7}	3.60	12.95
{7}	{8, 9}	3.60	15.00
{8, 9}	{7}	3.60	26.09
{8, 7}	{9}	3.60	31.03
{9, 7}	{8}	3.60	52.94
{19}	{4, 7}	1.60	6.67
{4}	{19, 7}	1.60	6.50
{7}	{19, 4}	1.60	6.67
{19, 4}	{7}	1.60	24.24
{19, 7}	{4}	1.60	28.57
{4, 7}	{19}	1.60	25.00
{16}	{17, 10}	3.80	8.96
{17}	{16, 10}	3.80	15.97
{10}	{16, 17}	3.80	13.10
{16, 17}	{10}	3.80	29.23
{16, 10}	{17}	3.80	28.36
{17, 10}	{16}	3.80	52.78
{16}	{3, 12}	7.00	16.51
{3}	{16, 12}	7.00	23.33
{12}	{16, 3}	7.00	28.69
{16, 3}	{12}	7.00	27.78
{16, 12}	{3}	7.00	52.24
{3, 12}	{16}	7.00	87.50
{13}	{6, 7}	1.80	6.08
{6}	{13, 7}	1.80	7.96
{7}	{13, 6}	1.80	7.50
{13, 6}	{7}	1.80	25.00
{13, 7}	{6}	1.80	23.68
{6, 7}	{13}	1.80	32.14
{8}	{4, 12}	3.20	7.08
{4}	{8, 12}	3.20	13.01
{12}	{8, 4}	3.20	13.11
{8, 4}	{12}	3.20	27.12
{8, 12}	{4}	3.20	27.12
{4, 12}	{8}	3.20	42.11
{9}	{18, 7}	3.20	11.51
{18}	{9, 7}	3.20	11.59
{7}	{9, 18}	3.20	13.33
{9, 18}	{7}	3.20	34.04
{9, 7}	{18}	3.20	47.06
{18, 7}	{9}	3.20	45.71
{0}	{2, 10}	3.80	14.18
{2}	{0, 10}	3.80	14.39
{10}	{0, 2}	3.80	13.10
{0, 2}	{10}	3.80	44.19
{0, 10}	{2}	3.80	38.00
{2, 10}	{0}	3.80	43.18
{16}	{18, 5}	4.00	9.43
{18}	{16, 5}	4.00	14.49
{5}	{16, 18}	4.00	15.87
{16, 18}	{5}	4.00	30.30
{16, 5}	{18}	4.00	32.79
{18, 5}	{16}	4.00	40.82
{2}	{6, 7}	2.00	7.58
{6}	{2, 7}	2.00	8.85
{7}	{2, 6}	2.00	8.33
{2, 6}	{7}	2.00	27.03
{2, 7}	{6}	2.00	33.33
{6, 7}	{2}	2.00	35.71
{16}	{17, 15}	4.40	10.38
{17}	{16, 15}	4.40	18.49
{15}	{16, 17}	4.40	15.71
{16, 17}	{15}	4.40	33.85
{16, 15}	{17}	4.40	31.88
{17, 15}	{16}	4.40	59.46
{2}	{3, 14}	1.80	6.82
{3}	{2, 14}	1.80	6.00
{14}	{2, 3}	1.80	7.03
{2, 3}	{14}	1.80	25.00
{2, 14}	{3}	1.80	21.43
{3, 14}	{2}	1.80	26.47
{1}	{9, 3}	3.60	12.08
{3}	{1, 9}	3.60	12.00
{9}	{1, 3}	3.60	12.95
{1, 3}	{9}	3.60	33.33
{1, 9}	{3}	3.60	37.50
{9, 3}	{1}	3.60	38.30
{8}	{2, 3}	6.20	13.72
{2}	{8, 3}	6.20	23.48
{3}	{8, 2}	6.20	20.67
{8, 2}	{3}	6.20	46.27
{8, 3}	{2}	6.20	24.03
{2, 3}	{8}	6.20	86.11
{10}	{2, 12}	2.20	7.59
{2}	{10, 12}	2.20	8.33
{12}	{10, 2}	2.20	9.02
{10, 2}	{12}	2.20	25.00
{10, 12}	{2}	2.20	28.21
{2, 12}	{10}	2.20	26.83
{3}	{1, 11}	2.80	9.33
{1}	{11, 3}	2.80	9.40
{11}	{1, 3}	2.80	10.22
{1, 3}	{11}	2.80	25.93
{11, 3}	{1}	2.80	35.90
{1, 11}	{3}	2.80	37.84
{2}	{19, 13}	2.80	10.61
{19}	{2, 13}	2.80	11.67
{13}	{2, 19}	2.80	9.46
{2, 19}	{13}	2.80	35.90
{2, 13}	{19}	2.80	31.82
{19, 13}	{2}	2.80	37.84
{1}	{4, 13}	3.80	12.75
{4}	{1, 13}	3.80	15.45
{13}	{1, 4}	3.80	12.84
{1, 4}	{13}	3.80	41.30
{1, 13}	{4}	3.80	37.25
{4, 13}	{1}	3.80	44.19
{0}	{9, 19}	1.80	6.72
{9}	{0, 19}	1.80	6.47
{19}	{0, 9}	1.80	7.50
{0, 9}	{19}	1.80	23.68
{0, 19}	{9}	1.80	25.71
{9, 19}	{0}	1.80	28.12
{8}	{0, 4}	3.40	7.52
{0}	{8, 4}	3.40	12.69
{4}	{8, 0}	3.40	13.82
{8, 0}	{4}	3.40	28.81
{8, 4}	{0}	3.40	28.81
{0, 4}	{8}	3.40	60.71
{0}	{10, 4}	2.80	10.45
{10}	{0, 4}	2.80	9.66
{4}	{0, 10}	2.80	11.38
{0, 10}	{4}	2.80	28.00
{0, 4}	{10}	2.80	50.00
{10, 4}	{0}	2.80	33.33
{0}	{6, 15}	1.60	5.97
{6}	{0, 15}	1.60	7.08
{15}	{0, 6}	1.60	5.71
{0, 6}	{15}	1.60	23.53
{0, 15}	{6}	1.60	17.78
{6, 15}	{0}	1.60	20.51
{0}	{19, 11}	2.00	7.46
{11}	{0, 19}	2.00	7.30
{19}	{0, 11}	2.00	8.33
{0, 11}	{19}	2.00	21.74
{0, 19}	{11}	2.00	28.57
{19, 11}	{0}	2.00	26.32
{4}	{6, 7}	2.00	8.13
{6}	{4, 7}	2.00	8.85
{7}	{4, 6}	2.00	8.33
{4, 6}	{7}	2.00	30.30
{4, 7}	{6}	2.00	31.25
{6, 7}	{4}	2.00	35.71
{8}	{12, 13}	4.80	10.62
{12}	{8, 13}	4.80	19.67
{13}	{8, 12}	4.80	16.22
{8, 12}	{13}	4.80	40.68
{8, 13}	{12}	4.80	33.33
{12, 13}	{8}	4.80	52.17
{17}	{5, 15}	2.60	10.92
{5}	{17, 15}	2.60	10.32
{15}	{17, 5}	2.60	9.29
{17, 5}	{15}	2.60	40.62
{17, 15}	{5}	2.60	35.14
{5, 15}	{17}	2.60	28.26
{8}	{3, 5}	6.80	15.04
{3}	{8, 5}	6.80	22.67
{5}	{8, 3}	6.80	26.98
{8, 3}	{5}	6.80	26.36
{8, 5}	{3}	6.80	53.97
{3, 5}	{8}	6.80	87.18
{10}	{15, 7}	1.20	4.14
{7}	{10, 15}	1.20	5.00
{15}	{10, 7}	1.20	4.29
{10, 7}	{15}	1.20	20.00
{10, 15}	{7}	1.20	13.64
{15, 7}	{10}	1.20	20.00
{16}	{11, 7}	3.00	7.08
{11}	{16, 7}	3.00	10.95
{7}	{16, 11}	3.00	12.50
{16, 11}	{7}	3.00	24.59
{16, 7}	{11}	3.00	30.61
{11, 7}	{16}	3.00	37.50
{17}	{13, 14}	2.40	10.08
{13}	{17, 14}	2.40	8.11
{14}	{17, 13}	2.40	9.37
{17, 13}	{14}	2.40	34.29
{17, 14}	{13}	2.40	41.38
{13, 14}	{17}	2.40	21.82
{8}	{17, 14}	3.20	7.08
{17}	{8, 14}	3.20	13.45
{14}	{8, 17}	3.20	12.50
{8, 17}	{14}	3.20	26.67
{8, 14}	{17}	3.20	28.57
{17, 14}	{8}	3.20	55.17
{8}	{1, 6}	2.60	5.75
{1}	{8, 6}	2.60	8.72
{6}	{8, 1}	2.60	11.50
{8, 1}	{6}	2.60	16.88
{8, 6}	{1}	2.60	20.63
{1, 6}	{8}	2.60	37.14
{18}	{19, 7}	2.60	9.42
{19}	{18, 7}	2.60	10.83
{7}	{18, 19}	2.60	10.83
{18, 19}	{7}	2.60	25.00
{18, 7}	{19}	2.60	37.14
{19, 7}	{18}	2.60	46.43
{9}	{12, 15}	3.20	11.51
{12}	{9, 15}	3.20	13.11
{15}	{9, 12}	3.20	11.43
{9, 12}	{15}	3.20	42.11
{9, 15}	{12}	3.20	38.10
{12, 15}	{9}	3.20	39.02
{3}	{11, 12}	1.80	6.00
{11}	{3, 12}	1.80	6.57
{12}	{11, 3}	1.80	7.38
{11, 3}	{12}	1.80	23.08
{3, 12}	{11}	1.80	22.50
{11, 12}	{3}	1.80	31.03
{17}	{10, 11}	2.40	10.08
{10}	{17, 11}	2.40	8.28
{11}	{17, 10}	2.40	8.76
{17, 10}	{11}	2.40	33.33
{17, 11}	{10}	2.40	33.33
{10, 11}	{17}	2.40	25.00
{3}	{11, 14}	1.60	5.33
{11}	{3, 14}	1.60	5.84
{14}	{11, 3}	1.60	6.25
{11, 3}	{14}	1.60	20.51
{3, 14}	{11}	1.60	23.53
{11, 14}	{3}	1.60	21.62
{2}	{3, 4}	1.80	6.82
{3}	{2, 4}	1.80	6.00
{4}	{2, 3}	1.80	7.32
{2, 3}	{4}	1.80	25.00
{2, 4}	{3}	1.80	20.93
{3, 4}	{2}	1.80	21.43
{9}	{10, 15}	2.20	7.91
{10}	{9, 15}	2.20	7.59
{15}	{9, 10}	2.20	7.86
{9, 10}	{15}	2.20	26.19
{9, 15}	{10}	2.20	26.19
{10, 15}	{9}	2.20	25.00
{8}	{19, 6}	4.20	9.29
{19}	{8, 6}	4.20	17.50
{6}	{8, 19}	4.20	18.58
{8, 19}	{6}	4.20	31.82
{8, 6}	{19}	4.20	33.33
{19, 6}	{8}	4.20	67.74
{8}	{1, 13}	6.00	13.27
{1}	{8, 13}	6.00	20.13
{13}	{8, 1}	6.00	20.27
{8, 1}	{13}	6.00	38.96
{8, 13}	{1}	6.00	41.67
{1, 13}	{8}	6.00	58.82
{9}	{4, 6}	2.40	8.63
{4}	{9, 6}	2.40	9.76
{6}	{9, 4}	2.40	10.62
{9, 4}	{6}	2.40	26.67
{9, 6}	{4}	2.40	35.29
{4, 6}	{9}	2.40	36.36
{0}	{10, 14}	2.00	7.46
{10}	{0, 14}	2.00	6.90
{14}	{0, 10}	2.00	7.81
{0, 10}	{14}	2.00	20.00
{0, 14}	{10}	2.00	26.32
{10, 14}	{0}	2.00	23.81
{16}	{9, 6}	3.40	8.02
{9}	{16, 6}	3.40	12.23
{6}	{16, 9}	3.40	15.04
{16, 9}	{6}	3.40	25.76
{16, 6}	{9}	3.40	31.48
{9, 6}	{16}	3.40	50.00
{0}	{8, 18}	4.80	17.91
{8}	{0, 18}	4.80	10.62
{18}	{0, 8}	4.80	17.39
{0, 8}	{18}	4.80	40.68
{0, 18}	{8}	4.80	57.14
{8, 18}	{0}	4.80	32.43
{1}	{5, 7}	2.40	8.05
{5}	{1, 7}	2.40	9.52
{7}	{1, 5}	2.40	10.00
{1, 5}	{7}	2.40	24.00
{1, 7}	{5}	2.40	34.29
{5, 7}	{1}	2.40	33.33
{16}	{2, 3}	6.40	15.09
{2}	{16, 3}	6.40	24.24
{3}	{16, 2}	6.40	21.33
{16, 2}	{3}	6.40	47.06
{16, 3}	{2}	6.40	25.40
{2, 3}	{16}	6.40	88.89
{8}	{18, 4}	4.60	10.18
{18}	{8, 4}	4.60	16.67
{4}	{8, 18}	4.60	18.70
{8, 18}	{4}	4.60	31.08
{8, 4}	{18}	4.60	38.98
{18, 4}	{8}	4.60	58.97
{9}	{18, 19}	3.40	12.23
{18}	{9, 19}	3.40	12.32
{19}	{9, 18}	3.40	14.17
{9, 18}	{19}	3.40	36.17
{9, 19}	{18}	3.40	53.12
{18, 19}	{9}	3.40	32.69
{1}	{5, 14}	3.00	10.07
{5}	{1, 14}	3.00	11.90
{14}	{1, 5}	3.00	11.72
{1, 5}	{14}	3.00	30.00
{1, 14}	{5}	3.00	36.59
{5, 14}	{1}	3.00	41.67
{2}	{11, 14}	2.40	9.09
{11}	{2, 14}	2.40	8.76
{14}	{2, 11}	2.40	9.37
{2, 11}	{14}	2.40	35.29
{2, 14}	{11}	2.40	28.57
{11, 14}	{2}	2.40	32.43
{1}	{10, 15}	4.20	14.09
{10}	{1, 15}	4.20	14.48
{15}	{1, 10}	4.20	15.00
{1, 10}	{15}	4.20	41.18
{1, 15}	{10}	4.20	38.89
{10, 15}	{1}	4.20	47.73
{1}	{10, 5}	3.20	10.74
{10}	{1, 5}	3.20	11.03
{5}	{1, 10}	3.20	12.70
{1, 10}	{5}	3.20	31.37
{1, 5}	{10}	3.20	32.00
{10, 5}	{1}	3.20	44.44
{2}	{11, 12}	2.00	7.58
{11}	{2, 12}	2.00	7.30
{12}	{2, 11}	2.00	8.20
{2, 11}	{12}	2.00	29.41
{2, 12}	{11}	2.00	24.39
{11, 12}	{2}	2.00	34.48
{1}	{4, 6}	2.80	9.40
{4}	{1, 6}	2.80	11.38
{6}	{1, 4}	2.80	12.39
{1, 4}	{6}	2.80	30.43
{1, 6}	{4}	2.80	40.00
{4, 6}	{1}	2.80	42.42
{0}	{2, 3}	1.60	5.97
{2}	{0, 3}	1.60	6.06
{3}	{0, 2}	1.60	5.33
{0, 2}	{3}	1.60	18.60
{0, 3}	{2}	1.60	28.57
{2, 3}	{0}	1.60	22.22
{9}	{15, 7}	2.00	7.19
{7}	{9, 15}	2.00	8.33
{15}	{9, 7}	2.00	7.14
{9, 7}	{15}	2.00	29.41
{9, 15}	{7}	2.00	23.81
{15, 7}	{9}	2.00	33.33
{3}	{11, 7}	2.60	8.67
{11}	{3, 7}	2.60	9.49
{7}	{11, 3}	2.60	10.83
{11, 3}	{7}	2.60	33.33
{3, 7}	{11}	2.60	35.14
{11, 7}	{3}	2.60	32.50
{2}	{13, 6}	2.80	10.61
{13}	{2, 6}	2.80	9.46
{6}	{2, 13}	2.80	12.39
{2, 13}	{6}	2.80	31.82
{2, 6}	{13}	2.80	37.84
{13, 6}	{2}	2.80	38.89
{1}	{9, 10}	2.80	9.40
{10}	{1, 9}	2.80	9.66
{9}	{1, 10}	2.80	10.07
{1, 10}	{9}	2.80	27.45
{1, 9}	{10}	2.80	29.17
{9, 10}	{1}	2.80	33.33
{1}	{19, 4}	2.40	8.05
{19}	{1, 4}	2.40	10.00
{4}	{1, 19}	2.40	9.76
{1, 19}	{4}	2.40	35.29
{1, 4}	{19}	2.40	26.09
{19, 4}	{1}	2.40	36.36
{2}	{3, 12}	3.00	11.36
{3}	{2, 12}	3.00	10.00
{12}	{2, 3}	3.00	12.30
{2, 3}	{12}	3.00	41.67
{2, 12}	{3}	3.00	36.59
{3, 12}	{2}	3.00	37.50
{8}	{1, 9}	4.60	10.18
{1}	{8, 9}	4.60	15.44
{9}	{8, 1}	4.60	16.55
{8, 1}	{9}	4.60	29.87
{8, 9}	{1}	4.60	33.33
{1, 9}	{8}	4.60	47.92
{16}	{6, 7}	2.80	6.60
{6}	{16, 7}	2.80	12.39
{7}	{16, 6}	2.80	11.67
{16, 6}	{7}	2.80	25.93
{16, 7}	{6}	2.80	28.57
{6, 7}	{16}	2.80	50.00
{18}	{2, 3}	1.80	6.52
{2}	{18, 3}	1.80	6.82
{3}	{18, 2}	1.80	6.00
{18, 2}	{3}	1.80	20.93
{18, 3}	{2}	1.80	20.00
{2, 3}	{18}	1.80	25.00
{0}	{16, 10}	3.40	12.69
{16}	{0, 10}	3.40	8.02
{10}	{0, 16}	3.40	11.72
{0, 16}	{10}	3.40	33.33
{0, 10}	{16}	3.40	34.00
{16, 10}	{0}	3.40	25.37
{8}	{2, 5}	4.00	8.85
{2}	{8, 5}	4.00	15.15
{5}	{8, 2}	4.00	15.87
{8, 2}	{5}	4.00	29.85
{8, 5}	{2}	4.00	31.75
{2, 5}	{8}	4.00	58.82
{18}	{19, 14}	3.20	11.59
{19}	{18, 14}	3.20	13.33
{14}	{18, 19}	3.20	12.50
{18, 19}	{14}	3.20	30.77
{18, 14}	{19}	3.20	43.24
{19, 14}	{18}	3.20	50.00
{16}	{0, 8}	6.60	15.57
{0}	{16, 8}	6.60	24.63
{8}	{16, 0}	6.60	14.60
{16, 0}	{8}	6.60	64.71
{16, 8}	{0}	6.60	21.85
{0, 8}	{16}	6.60	55.93
{3}	{14, 7}	2.60	8.67
{14}	{3, 7}	2.60	10.16
{7}	{3, 14}	2.60	10.83
{3, 14}	{7}	2.60	38.24
{3, 7}	{14}	2.60	35.14
{14, 7}	{3}	2.60	34.21
{0}	{3, 4}	1.60	5.97
{3}	{0, 4}	1.60	5.33
{4}	{0, 3}	1.60	6.50
{0, 3}	{4}	1.60	28.57
{0, 4}	{3}	1.60	28.57
{3, 4}	{0}	1.60	19.05
{8}	{13, 5}	5.00	11.06
{5}	{8, 13}	5.00	19.84
{13}	{8, 5}	5.00	16.89
{8, 5}	{13}	5.00	39.68
{8, 13}	{5}	5.00	34.72
{13, 5}	{8}	5.00	53.19
{10}	{13, 5}	3.20	11.03
{5}	{10, 13}	3.20	12.70
{13}	{10, 5}	3.20	10.81
{10, 5}	{13}	3.20	44.44
{10, 13}	{5}	3.20	28.57
{13, 5}	{10}	3.20	34.04
{1}	{2, 11}	1.60	5.37
{2}	{1, 11}	1.60	6.06
{11}	{1, 2}	1.60	5.84
{1, 2}	{11}	1.60	17.78
{1, 11}	{2}	1.60	21.62
{2, 11}	{1}	1.60	23.53
{10}	{3, 12}	2.40	8.28
{3}	{10, 12}	2.40	8.00
{12}	{10, 3}	2.40	9.84
{10, 3}	{12}	2.40	28.57
{10, 12}	{3}	2.40	30.77
{3, 12}	{10}	2.40	30.00
{17}	{13, 7}	1.20	5.04
{13}	{17, 7}	1.20	4.05
{7}	{17, 13}	1.20	5.00
{17, 13}	{7}	1.20	17.14
{17, 7}	{13}	1.20	22.22
{13, 7}	{17}	1.20	15.79
{10}	{14, 15}	1.80	6.21
{14}	{10, 15}	1.80	7.03
{15}	{10, 14}	1.80	6.43
{10, 14}	{15}	1.80	21.43
{10, 15}	{14}	1.80	20.45
{14, 15}	{10}	1.80	21.43
{4}	{14, 6}	2.20	8.94
{14}	{4, 6}	2.20	8.59
{6}	{4, 14}	2.20	9.73
{4, 14}	{6}	2.20	26.83
{4, 6}	{14}	2.20	33.33
{14, 6}	{4}	2.20	34.37
{17}	{1, 6}	2.40	10.08
{6}	{17, 1}	2.40	10.62
{1}	{17, 6}	2.40	8.05
{17, 6}	{1}	2.40	33.33
{17, 1}	{6}	2.40	35.29
{1, 6}	{17}	2.40	34.29
{8}	{17, 12}	3.00	6.64
{17}	{8, 12}	3.00	12.61
{12}	{8, 17}	3.00	12.30
{8, 17}	{12}	3.00	25.00
{8, 12}	{17}	3.00	25.42
{17, 12}	{8}	3.00	44.12
{9}	{11, 15}	3.20	11.51
{11}	{9, 15}	3.20	11.68
{15}	{9, 11}	3.20	11.43
{9, 11}	{15}	3.20	41.03
{9, 15}	{11}	3.20	38.10
{11, 15}	{9}	3.20	32.65
{0}	{9, 14}	2.80	10.45
{9}	{0, 14}	2.80	10.07
{14}	{0, 9}	2.80	10.94
{0, 9}	{14}	2.80	36.84
{0, 14}	{9}	2.80	36.84
{9, 14}	{0}	2.80	32.56
{18}	{19, 13}	3.00	10.87
{19}	{18, 13}	3.00	12.50
{13}	{18, 19}	3.00	10.14
{18, 19}	{13}	3.00	28.85
{18, 13}	{19}	3.00	38.46
{19, 13}	{18}	3.00	40.54
{0}	{11, 14}	2.60	9.70
{11}	{0, 14}	2.60	9.49
{14}	{0, 11}	2.60	10.16
{0, 11}	{14}	2.60	28.26
{0, 14}	{11}	2.60	34.21
{11, 14}	{0}	2.60	35.14
{17}	{19, 13}	1.60	6.72
{19}	{17, 13}	1.60	6.67
{13}	{17, 19}	1.60	5.41
{17, 19}	{13}	1.60	22.22
{17, 13}	{19}	1.60	22.86
{19, 13}	{17}	1.60	21.62
{2}	{12, 7}	2.40	9.09
{12}	{2, 7}	2.40	9.84
{7}	{2, 12}	2.40	10.00
{2, 12}	{7}	2.40	29.27
{2, 7}	{12}	2.40	40.00
{12, 7}	{2}	2.40	42.86
{16}	{1, 14}	4.40	10.38
{1}	{16, 14}	4.40	14.77
{14}	{16, 1}	4.40	17.19
{16, 1}	{14}	4.40	27.16
{16, 14}	{1}	4.40	40.00
{1, 14}	{16}	4.40	53.66
{19}	{5, 6}	2.00	8.33
{5}	{19, 6}	2.00	7.94
{6}	{19, 5}	2.00	8.85
{19, 5}	{6}	2.00	27.78
{19, 6}	{5}	2.00	32.26
{5, 6}	{19}	2.00	32.26
{11}	{5, 15}	3.20	11.68
{5}	{11, 15}	3.20	12.70
{15}	{11, 5}	3.20	11.43
{11, 5}	{15}	3.20	42.11
{11, 15}	{5}	3.20	32.65
{5, 15}	{11}	3.20	34.78
{9}	{3, 15}	3.20	11.51
{3}	{9, 15}	3.20	10.67
{15}	{9, 3}	3.20	11.43
{9, 3}	{15}	3.20	34.04
{9, 15}	{3}	3.20	38.10
{3, 15}	{9}	3.20	42.11
{2}	{4, 5}	3.40	12.88
{4}	{2, 5}	3.40	13.82
{5}	{2, 4}	3.40	13.49
{2, 4}	{5}	3.40	39.53
{2, 5}	{4}	3.40	50.00
{4, 5}	{2}	3.40	38.64
{9}	{18, 14}	2.60	9.35
{18}	{9, 14}	2.60	9.42
{14}	{9, 18}	2.60	10.16
{9, 18}	{14}	2.60	27.66
{9, 14}	{18}	2.60	30.23
{18, 14}	{9}	2.60	35.14
{19}	{4, 5}	3.00	12.50
{4}	{19, 5}	3.00	12.20
{5}	{19, 4}	3.00	11.90
{19, 4}	{5}	3.00	45.45
{19, 5}	{4}	3.00	41.67
{4, 5}	{19}	3.00	34.09
{8}	{9, 5}	5.00	11.06
{9}	{8, 5}	5.00	17.99
{5}	{8, 9}	5.00	19.84
{8, 9}	{5}	5.00	36.23
{8, 5}	{9}	5.00	39.68
{9, 5}	{8}	5.00	55.56
{8}	{1, 7}	3.60	7.96
{1}	{8, 7}	3.60	12.08
{7}	{8, 1}	3.60	15.00
{8, 1}	{7}	3.60	23.38
{8, 7}	{1}	3.60	31.03
{1, 7}	{8}	3.60	51.43
{0}	{18, 5}	3.00	11.19
{18}	{0, 5}	3.00	10.87
{5}	{0, 18}	3.00	11.90
{0, 18}	{5}	3.00	35.71
{0, 5}	{18}	3.00	40.54
{18, 5}	{0}	3.00	30.61
{16}	{10, 2}	4.40	10.38
{10}	{16, 2}	4.40	15.17
{2}	{16, 10}	4.40	16.67
{16, 10}	{2}	4.40	32.84
{16, 2}	{10}	4.40	32.35
{10, 2}	{16}	4.40	50.00
{1}	{13, 15}	3.40	11.41
{13}	{1, 15}	3.40	11.49
{15}	{1, 13}	3.40	12.14
{1, 13}	{15}	3.40	33.33
{1, 15}	{13}	3.40	31.48
{13, 15}	{1}	3.40	36.96
{16}	{11, 6}	3.40	8.02
{11}	{16, 6}	3.40	12.41
{6}	{16, 11}	3.40	15.04
{16, 11}	{6}	3.40	27.87
{16, 6}	{11}	3.40	31.48
{11, 6}	{16}	3.40	45.95
{16}	{2, 7}	3.00	7.08
{2}	{16, 7}	3.00	11.36
{7}	{16, 2}	3.00	12.50
{16, 2}	{7}	3.00	22.06
{16, 7}	{2}	3.00	30.61
{2, 7}	{16}	3.00	50.00
{18}	{5, 6}	2.40	8.70
{5}	{18, 6}	2.40	9.52
{6}	{18, 5}	2.40	10.62
{18, 5}	{6}	2.40	24.49
{18, 6}	{5}	2.40	33.33
{5, 6}	{18}	2.40	38.71
{1}	{9, 11}	3.00	10.07
{11}	{1, 9}	3.00	10.95
{9}	{1, 11}	3.00	10.79
{1, 11}	{9}	3.00	40.54
{1, 9}	{11}	3.00	31.25
{9, 11}	{1}	3.00	38.46
{1}	{3, 5}	3.40	11.41
{3}	{1, 5}	3.40	11.33
{5}	{1, 3}	3.40	13.49
{1, 3}	{5}	3.40	31.48
{1, 5}	{3}	3.40	34.00
{3, 5}	{1}	3.40	43.59
{9}	{19, 14}	2.20	7.91
{19}	{9, 14}	2.20	9.17
{14}	{9, 19}	2.20	8.59
{9, 19}	{14}	2.20	34.37
{9, 14}	{19}	2.20	25.58
{19, 14}	{9}	2.20	34.37
{16}	{0, 11}	4.00	9.43
{0}	{16, 11}	4.00	14.93
{11}	{16, 0}	4.00	14.60
{16, 0}	{11}	4.00	39.22
{16, 11}	{0}	4.00	32.79
{0, 11}	{16}	4.00	43.48
{1}	{17, 14}	1.20	4.03
{14}	{1, 17}	1.20	4.69
{17}	{1, 14}	1.20	5.04
{1, 14}	{17}	1.20	14.63
{1, 17}	{14}	1.20	17.65
{17, 14}	{1}	1.20	20.69
{8}	{4, 14}	3.80	8.41
{4}	{8, 14}	3.80	15.45
{14}	{8, 4}	3.80	14.84
{8, 4}	{14}	3.80	32.20
{8, 14}	{4}	3.80	33.93
{4, 14}	{8}	3.80	46.34
{8}	{1, 12}	4.20	9.29
{1}	{8, 12}	4.20	14.09
{12}	{8, 1}	4.20	17.21
{8, 1}	{12}	4.20	27.27
{8, 12}	{1}	4.20	35.59
{1, 12}	{8}	4.20	51.22
{17}	{12, 4}	1.80	7.56
{12}	{17, 4}	1.80	7.38
{4}	{17, 12}	1.80	7.32
{17, 12}	{4}	1.80	26.47
{17, 4}	{12}	1.80	32.14
{12, 4}	{17}	1.80	23.68
{0}	{2, 5}	2.80	10.45
{2}	{0, 5}	2.80	10.61
{5}	{0, 2}	2.80	11.11
{0, 2}	{5}	2.80	32.56
{0, 5}	{2}	2.80	37.84
{2, 5}	{0}	2.80	41.18
{0}	{19, 5}	2.40	8.96
{19}	{0, 5}	2.40	10.00
{5}	{0, 19}	2.40	9.52
{0, 19}	{5}	2.40	34.29
{0, 5}	{19}	2.40	32.43
{19, 5}	{0}	2.40	33.33
{9}	{13, 5}	2.80	10.07
{5}	{9, 13}	2.80	11.11
{13}	{9, 5}	2.80	9.46
{9, 5}	{13}	2.80	31.11
{9, 13}	{5}	2.80	38.89
{13, 5}	{9}	2.80	29.79
{11}	{14, 7}	2.60	9.49
{14}	{11, 7}	2.60	10.16
{7}	{11, 14}	2.60	10.83
{11, 14}	{7}	2.60	35.14
{11, 7}	{14}	2.60	32.50
{14, 7}	{11}	2.60	34.21
